game_id,white_player,black_player,white_elo,black_elo,game_started_at,game_ended_at,moves,winner,status,eco,name_of_opening,game_duration,num_of_moves
QXSwSHH3,dimke1997,Dabar1,2526,2562,2021-10-03 22:16:39.327000+00:00,2021-10-03 22:22:10.883000+00:00,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nge7 c3 g6 d4 exd4 cxd4 b5 Bb3 Na5 Bc2 d6 h3 Bg7 O-O O-O Nc3 c5 Bg5 h6 Bh4 g5 Bg3 Ng6 dxc5 dxc5 Qxd8 Rxd8 Bc7 Nc6 Bxd8 Nxd8 Rad1 Ne6 g3 Bb7 Nd5 c4 b3 cxb3 Bxb3 Nc5 Rfe1 Re8 Nd4 Rxe4 Rxe4 Nxe4 Nf5 Bf8 Re1 Nd2 Nf6+ Kh8 Re8 Nxb3 axb3 a5 h4 gxh4 gxh4 h5 Rb8 Bf3 Rxb5 Bg4 Nxg4 hxg4 h5 Nf4 Rb8 Ne6 Nd4 Nxd4 Rxf8+ Kg7 Rb8 Kh6 Kg2 Kxh5 Rd8 Nxb3 Rd3 a4 Rd5+ Kh4 Rd8 a3 Ra8 Nc5 Rxa3 Ne4 Ra4 f5 f3 gxf3+ Kxf3 Kg5 Rxe4 fxe4+ Kxe4,draw,draw,C70,"Ruy Lopez: Morphy Defense, Cozio Defense",0 days 00:05:31.556000,53
Uvi8Qclk,Dabar1,dimke1997,2568,2520,2021-10-03 22:13:32.601000+00:00,2021-10-03 22:16:34.963000+00:00,e4 c5 Nc3 Nc6 Bb5 Nd4 Bc4 e6 Nge2 a6 Nxd4 cxd4 Ne2 Nf6 d3 Bc5 O-O d5 exd5 Nxd5 Nf4 Nxf4 Bxf4 O-O Re1 Bd6 Bxd6 Qxd6 Qh5 Bd7 Re4 Bc6 Rh4 h6 Rg4 Kh7 Re1 g6 Qh3 e5 Rh4 g5 Qf5+ Kg7 Rh5 Rae8 h4 Qg6 g4 Qxf5 gxf5 f6 Be6 Bf3 Rxg5+ hxg5,black,resign,B23,"Sicilian Defense: Closed, Traditional",0 days 00:03:02.362000,28
pHKuTLm0,dimke1997,FiveOneBoard,2516,2406,2021-10-03 12:58:13.405000+00:00,2021-10-03 13:04:15.650000+00:00,e4 c5 Nf3 e6 d3 a6 g3 b6 Bg2 Bb7 O-O d6 Re1 Nf6 c3 Be7 Nbd2 e5 d4 Nc6 d5 Nb8 a4 b5 b4 cxb4 cxb4 bxa4 Rxa4 Nbd7 Nb3 Nb6 Ra2 Bc8 Na5 Bd7 Bf1 Qb8 Nd2 O-O Ndb3 Rc8 Rc2 Ba4 Nc6 Bxb3 Nxe7+ Kf8 Rxc8+ Nxc8 Qxb3 Kxe7 f4 Nd7 Bh3 Na7 Bxd7 Kxd7 fxe5 dxe5 d6 Qf8 Qd5 Rb8 Be3 Nb5 Rc1 Qxd6 Qxf7+ Qe7 Rd1+ Nd4 Qxe7+ Kxe7 Bxd4 exd4 Rxd4 Ke6 Rc4 Kd6 Kf2 Rb6 Ke3 a5 bxa5 Rb3+ Kd4 Ra3 e5+ Ke6 Rc6+ Kf5 Kd5,white,outoftime,B40,Sicilian Defense: French Variation,0 days 00:06:02.245000,46
EJGMJBYw,reimaginado,dimke1997,2478,2510,2021-10-03 12:56:51.249000+00:00,2021-10-03 12:58:05.331000+00:00,d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Bg2 Bxd2+ Qxd2 Ne4 Qf4 Qb4+ Nbd2 Nxd2 Nxd2 Qxb2 Bxc6 Qxa1+,black,resign,E11,Bogo-Indian Defense: Nimzowitsch Variation,0 days 00:01:14.082000,11
rVAgQodw,dimke1997,floress26,2506,2429,2021-10-03 12:54:48.974000+00:00,2021-10-03 12:56:42.004000+00:00,d4 c5 d5 e6 Nc3 Nf6 e4 b5 Bxb5 Bb7 Nge2 exd5 exd5 Bd6 O-O O-O Bf4 Qc7 Qd2 Na6 a3 Rfe8 Rfe1 Nh5 Bxd6 Qxd6 Ng3 Nf4 Nf5 Qb8 Rxe8+ Qxe8 Qxf4,white,resign,A43,Benoni Defense: Old Benoni,0 days 00:01:53.030000,16
fDgqNfA9,dimke1997,ErenYerden,2500,2498,2021-10-03 12:48:44.958000+00:00,2021-10-03 12:53:13.263000+00:00,d4 Nf6 Nf3 e6 c4 b6 a3 c5 d5 exd5 cxd5 g6 Nc3 Bg7 e4 O-O Bd3 Re8 O-O d6 h3 Na6 Bf4 Nc7 Nd2 a6 Nc4 Bf8 a4 Rb8 Re1 b5 axb5 axb5 Na5 Bd7 b4 c4 Bc2 Na6 Na2 Qc7 Bd2 Bg7 Bc3 Nh5 Bxg7 Nxg7 Qd4 f5 Nc6 Bxc6 dxc6 Qxc6 exf5 gxf5 Rxe8+ Rxe8 Nc3 Nxb4 Ra7 Nh5 Bxf5 Nd3 Bxh7+ Kf8 Qh8#,white,mate,E12,Queen's Indian Defense: Petrosian Variation,0 days 00:04:28.305000,33
f6vpKgEe,Abdallah1990,dimke1997,2467,2506,2021-10-03 00:33:19.239000+00:00,2021-10-03 00:37:49.323000+00:00,d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 Nc3 Bxc3 Bxc3 Ne4 Rc1 Nxc3 Rxc3 O-O d5 Nb8 Bg2 d6 O-O Nd7 b4 e5 Qc1 f5 c5 Nf6 cxd6 cxd6 Rc7 Bd7 Rxb7 Rfc8 Qb1 e4 Nd4 Nxd5 Nxf5 Qe6 Bxe4 Nc3 Nd4 Qe5 Bxh7+ Kh8 Qd3 Qxd4 Rxd7,white,resign,E11,Bogo-Indian Defense: Nimzowitsch Variation,0 days 00:04:30.084000,25
mJkSQgu5,BigAmmel,dimke1997,2617,2498,2021-10-02 23:58:24.702000+00:00,2021-10-03 00:01:45.562000+00:00,e4 c5 Nf3 Nc6 c4 e5 Nc3 g6 a3 Bg7 Rb1 a5 Be2 Nge7 d3 O-O Nd5 d6 Bg5 f6 Bd2 Nxd5 exd5 Nd4 Nxd4 cxd4 b4 axb4 axb4 b6 O-O f5 Ra1 Rxa1 Qxa1 e4 Re1 Re8 Qb1 e3 Bc1 Qh4 g3 exf2+ Kxf2 Qxh2+ Kf3 Be5 Bf4 Bxf4,black,resign,B30,Sicilian Defense: Old Sicilian,0 days 00:03:20.860000,25
D1HgRj1n,dimke1997,Palacios-LLera,2491,2594,2021-10-02 23:51:54.683000+00:00,2021-10-02 23:58:10.511000+00:00,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3 Nf6 Bc4 d6 Bb3 Ng4 Nxc6 bxc6 Bf4 Qb6 O-O O-O Qe2 a5 Rfd1 Ne5 Na4 Qc7 Be3 Ba6 Qd2 Rab8 Rab1 Nc4 Bxc4 Bxc4 b3 Be6 Bd4 Bxd4 Qxd4 c5 Qe3 c4 Nc3 cxb3 cxb3 Rfc8 Nd5 Qb7 Rbc1 h5 h3 Ra8 Qg5 Bxd5 exd5 Kg7 Re1 Rxc1 Rxc1 a4 Re1 Ra5 Rxe7 Qxd5 Qf4 axb3 axb3 Qd1+ Kh2 Rf5 Qe3 Rf6 Qc3 Qd5 Re3 g5 Rf3 Qe5+ Qxe5 dxe5 Rxf6 Kxf6 g4 h4 Kg2 Ke6 Kf3 Kd5 Ke3 f6 Kd3 Kc5 Ke4 Kb4 Kf5 Kxb3 Kxf6 e4 Ke5 Kc4 Kxe4 Kc3 Kf5 Kd3 Kxg5 Ke2 Kxh4 Kxf2 g5 Kf3 g6 Kf4 g7 Kf5 g8=Q Kf6 Qg5+ Ke6 Kg4 Kd6 Qf5 Kc6 Qe5 Kb6 Qd5 Kc7 Qe6 Kb7 Qd6 Ka7 Qc6,white,outoftime,B35,"Sicilian Defense: Dragon Variation, Modern Bc4 Variation",0 days 00:06:15.828000,66
Nro9mCmN,BarryPaskarov,dimke1997,2468,2485,2021-10-02 23:03:15.043000+00:00,2021-10-02 23:09:21.665000+00:00,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 h4 h6 f4 e6 Nf3 Nd7 h5 Bh7 Bd3 Bxd3 Qxd3 Bd6 Ne4 Be7 Bd2 Ngf6 O-O-O Qc7 Nxf6+ Nxf6 Ne5 Bd6 Kb1 O-O-O Qe2 c5 dxc5 Bxe5 fxe5 Nd5 c4 Ne7 Be3 Qxe5 Qf2 Nf5 Bf4 Qe4+ Ka1 Nd4 Rd2 e5 Be3 Nf5 Re1 Nxe3 Rxe3 Qxc4 Qf5+ Kb8 Qxe5+ Ka8 Rxd8+ Rxd8 Re1 Qc2 Qd6 Rc8 a3 a6 Re5 Qc1+ Ka2 Qc4+ Kb1 f6 Rd5 Qe4+ Ka2 Qc4+ Kb1 Re8 Rd1 Qe4+ Ka2 Qb1+,black,outoftime,B18,"Caro-Kann Defense: Classical Variation, Main Line",0 days 00:06:06.622000,43
9fRgXaDG,dimke1997,Kitikites,2490,2517,2021-10-01 08:16:30.869000+00:00,2021-10-01 08:22:20.586000+00:00,e4 d6 d4 Nf6 Nc3 c6 a4 Qa5 Bd3 e5 Ne2 Be7 O-O O-O Bd2 Qc7 f4 Nbd7 Kh1 Re8 a5 Bf8 b4 Rb8 b5 exd4 Nxd4 Nc5 Qf3 Nxd3 cxd3 c5 Nde2 b6 axb6 axb6 f5 Bb7 Nf4 Ra8 Ncd5 Bxd5 exd5 Rxa1 Rxa1 Qd7 g4 Qxb5 Bc3 Nd7 Nh5 Ne5 Bxe5 Rxe5 f6 g6 d4 cxd4,black,resign,B07,Czech Defense,0 days 00:05:49.717000,29
bQ1zlqwx,HealthLy,dimke1997,2550,2483,2021-10-01 08:12:12.647000+00:00,2021-10-01 08:16:18.729000+00:00,d4 Nf6 Nf3 e6 Bg5 c5 c3 Qb6 Qb3 Ne4 Bf4 d5 e3 Nc6 Nbd2 Nxd2 Nxd2 c4 Qxb6 axb6 a3 b5 Rc1 f6 e4 Kf7 h4 h5 g3 Ne7 Bg2 dxe4 Nxe4 Nd5 Bd6 Bxd6 Nxd6+ Ke7 Nf5+ Kf7 Ne3 Rd8 Bf3 g6 Kd2 b6 Rhe1 Bb7 Be4 Rab8 Ng2 e5 dxe5 Nf4+ Kc2 Nxg2 e6+ Ke7,black,resign,A46,Torre Attack: Classical Defense,0 days 00:04:06.082000,29
xpMzg0e2,MelkozerovSergey,dimke1997,2451,2490,2021-09-28 11:51:33.441000+00:00,2021-09-28 11:57:40.591000+00:00,d4 Nf6 Bf4 g6 Nc3 d5 e3 Bg7 Nb5 Na6 Nf3 O-O Be2 c5 c3 Ne4 O-O Qb6 a4 Bd7 h3 c4 Nd2 Nxd2 Qxd2 Bxb5 axb5 Qxb5 b3 Rac8 Rfb1 Qd7 bxc4 dxc4 Bf3 e5 Bh2 Nc5 Rxa7 Nb3 Qa2 exd4 exd4 Qf5 Bxb7 Rce8 Ba6 Re2 Qxe2 Qxb1+ Qf1 Qa2 Qxc4 Qa3 Bg3 Nd2 Qc7 Qc1+ Kh2 Nf1+ Bxf1 Qxf1 Bd6 Qd3 Bxf8 Qf5 Qxf7+ Qxf7 Rxf7 Bxf8 Rxf8+ Kxf8 Kg3 Ke7 Kf4 Kd6 Kg5 Kd5 Kh6 Kc4 Kxh7 Kxc3 d5 Kd4 d6 Kd3 d7 Ke2 d8=Q Kf1 Qg5 Kg1 Qxg6 Kh2 h4 Kg1 h5 Kh1 h6 Kg1 Kg7 Kh1 h7 Kg1 h8=Q Kf1 Qc2 Kg1 f4 Kf1 g4 Kg1 g5 Kf1 Qb8 Kg1 Qbb1#,white,mate,A45,Indian Defense,0 days 00:06:07.150000,58
z3oQ2yeR,dimke1997,MelkozerovSergey,2484,2457,2021-09-28 11:45:18.285000+00:00,2021-09-28 11:51:30.344000+00:00,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 d6 g4 h6 h3 a6 Be3 g5 Bg2 Nbd7 Qd2 Ne5 Qe2 b5 f4 gxf4 Bxf4 Nfd7 O-O-O Bb7 Kb1 b4 Na4 Qa5 b3 Rc8 Rhf1 Qc7 h4 Bg7 g5 hxg5 Bxg5 Ng6 h5 Nge5 h6 Bxh6 Nxe6 Qxc2+ Qxc2 Rxc2 Kxc2 fxe6 Rh1 Nf7 Bxh6 Rxh6 Rxh6 Nxh6 Nb2 Ke7 Nc4 Nf7 Kd2 Nde5 Nxe5 Nxe5 Ke3 a5 Rh1 Bc6 Bf3 Nf7 Rc1 Kd7 Bh5 Ne5 Be2 d5 Kd4 Nf7 e5 Nh6 Bd3 Nf5+ Bxf5 exf5 Rh1 Bb7 Rh7+ Kc6 e6 Bc8 Ke5 d4 Rh8 Kc7 e7 Bd7 e8=Q Bxe8 Rxe8 d3 Rh8 d2 Rh1 Kc6 Rd1 Kc5 Rxd2 a4 bxa4 b3 axb3 Kb4 Kxf5 Kc3 Rh2 Kb4 Rh3 Ka5 Ke5 Kb4 Kd5 Ka5 Kc5 Ka6 b4 Kb7 a5 Kc7 b5 Kd7 a6 Ke6 a7 Kf5 a8=Q Kg4 Rd3 Kf4 b6,white,outoftime,B81,"Sicilian Defense: Scheveningen Variation, Keres Attack",0 days 00:06:12.059000,70
CJiA0Iyp,dimke1997,maldaj,2477,2567,2021-09-27 18:47:51.271000+00:00,2021-09-27 18:51:32.246000+00:00,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be2 e5 Nb3 Be7 g4 h6 Be3 Be6 Bf3 Nbd7 Qe2 Nb6 O-O-O Nc4 Kb1 Nxe3 Qxe3 Qc7 Nd5 Bxd5 exd5 Rc8 c3 Nd7 h4 Nb6 g5 Nc4 Qe2 hxg5 hxg5 Rxh1 Rxh1 Bxg5 Bg4 Rd8 Nd4 g6 Ne6 fxe6 Rh8+ Kf7 Rh7+ Kg8 Rxc7,white,resign,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation",0 days 00:03:40.975000,27
7wjbhMyf,Thobisch,dimke1997,2414,2484,2021-09-26 18:13:08.410000+00:00,2021-09-26 18:13:53.310000+00:00,c4 Nf6 Nc3 g6 g3 d6 Bg2 Bg7 e4 O-O Nge2 c5 d3 Nc6 O-O Bg4 h3 Bxe2 Qxe2 a6 Be3 Rb8 f4 b5 e5 dxe5 Bxc6 e4 Bxe4,white,timeout,A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",0 days 00:00:44.900000,14
AoTRwk0Q,dimke1997,MK_Juic_R,2490,2451,2021-09-26 18:06:37.988000+00:00,2021-09-26 18:12:36.375000+00:00,d4 Nf6 Nf3 g6 c4 Bg7 g3 d6 Bg2 c6 O-O O-O Nc3 Be6 d5 cxd5 cxd5 Bg4 Nd4 a6 h3 Bd7 a4 h5 Be3 a5 Rc1 Na6 Ncb5 Rc8 Nb3 Rxc1 Qxc1 Nb4 Qd2 Ne8 Rc1 b6 N3d4 Bxb5 axb5 Bxd4 Bxd4 Nf6 Qh6 Qb8 g4 hxg4 hxg4 Rc8 Rd1 Nc2 g5 Nxd4 Rxd4 Rc1+ Bf1 Nh5 Rh4 Qc8 f3 Qc5+ Kg2 Qe3 Re4 Nf4+ Kg3 Nxe2+ Bxe2 Rg1+ Kh3 Qf2,black,resign,E60,"King's Indian Defense: Normal Variation, King's Knight Variation",0 days 00:05:58.387000,36
FBszFIgA,SuperBoludo,dimke1997,2540,2501,2021-09-26 18:01:02.406000+00:00,2021-09-26 18:05:48.178000+00:00,e4 c5 Nf3 d6 Bb5+ Nd7 O-O a6 Bd3 Ngf6 c3 b5 Bc2 e5 Re1 g6 d4 Qc7 Nbd2 Bg7 Nf1 O-O Ng3 Bb7 d5 c4 Rf1 Nc5 h3 Bc8 Bg5 h6 Be3 Nh7 Qd2 h5 Nh2 Qe7 f4 exf4 Rxf4 Bh6 Rf2 Bxe3 Qxe3 Bd7 Nf3 Rae8 Nd4 h4 Nf1 Qg5 Qf3 Kg7 b4 cxb3 axb3 Nf6 Nd2 Bc8 b4 Ncd7 Raf1 Nh5 c4 Ne5 Qc3 bxc4 Nxc4 Nxc4 Ne6+,white,resign,B51,Sicilian Defense: Moscow Variation,0 days 00:04:45.772000,35
FWBjLqPJ,Mark_Twain_64,dimke1997,2495,2501,2021-09-26 17:53:44.521000+00:00,2021-09-26 17:58:00.378000+00:00,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6 Bg5 Qa5 Bxf6 gxf6 Qd2 Bd7 O-O-O Rc8 Kb1 Nxd4 Qxd4 Qc5 Be2 Bg7 f4 Qxd4 Rxd4 f5 Rb4 Bxc3 bxc3 fxe4 Rxb7 a5 Kb2 Bc6 Ra7 Rb8+ Ka3 a4 f5 O-O Rxe7 Rfc8 c4 d5 Rf1 dxc4 f6 Bd5 Rf5 Be6 Rg5+ Kf8 Rg7 c3 Rxh7 Kg8 Rg7+ Kh8 Bg4,white,resign,B60,Sicilian Defense: Richter-Rauzer Variation,0 days 00:04:15.857000,30
I7omkyfd,dimke1997,Mark_Twain_64,2507,2497,2021-09-26 11:04:06.917000+00:00,2021-09-26 11:09:43.341000+00:00,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be2 e5 Nb3 Be6 g4 Be7 g5 Nfd7 Bg4 Nc6 Bxe6 fxe6 Qg4 Nf8 h4 Nd4 Nxd4 exd4 Ne2 Qa5+ Bd2 Qc5 c3 d3 Nd4 e5 Nf5 g6 Ne3 Qc8 Qxc8+ Rxc8 Nd5 Ne6 Rh3 Nc5 f3 b5 Kf2 Na4 b3 Nc5 Ke3 Bd8 b4 Ne6 Kxd3 a5 a3 a4 Be3 O-O Rg1 Rf7 h5 Nf8 hxg6 Nxg6 Rc1 Rc4 Rh6 Rxf3 Rch1 Rf7 Nf6+ Bxf6 gxf6 Rcc7 Bg5 Rfd7 Kc2 d5 exd5 Rxd5 R1h3 Rdd7 Rd3 e4 Rxd7 Rxd7 c4 bxc4 Rh3 Ne5 Kc3 Nf3 Rg3 Rd3+ Kxc4 Ne5+,black,outoftime,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation",0 days 00:05:36.424000,50
99GcxGXO,Risikoaffin,dimke1997,2508,2514,2021-09-23 23:26:30.865000+00:00,2021-09-23 23:32:02.411000+00:00,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Be3 c5 dxc5 dxc5 Qxd8 Rxd8 Bxc5 Nc6 Nd5 Nd7 Nxe7+ Nxe7 Bxe7 Bxb2 Rd1 Bc3+ Kf2 Re8 Bd6 b6 Ne2 Bg7 Nf4 Nc5 Nd5 Ne6 Be2 Bb7 Kg3 f5 Bd3 fxe4 Bxe4 Nc5 Bxc5 bxc5 Rb1 Rab8 Rhd1 g5 Kf2 Bd4+ Kf1 Bxd5 Bxd5+ Kg7 Rxb8 Rxb8 Rd2 Rb1+ Ke2 Rb2 Rxb2 Bxb2 Kd3 Bd4 Ke4 Kf6 Kd3 h6 Ke4 Bf2 h3 Bd4 Bb7 Bg1 Ba6 Bd4 a4 Bg1 Bb5 Bd4 f4 Bg1 f5 Bd4 Bd7 Bg1 Be6 Bd4 Kf3 Bg1 Kg4 Bd4 Kh5 Be3 Kxh6 Bd4 Kh5 Be3 g4,white,outoftime,E81,"King's Indian Defense: Sämisch Variation, Sämisch Gambit",0 days 00:05:31.546000,50
Xb6RcvDH,Lonely_Baby,dimke1997,2624,2518,2021-09-21 19:02:34.814000+00:00,2021-09-21 19:07:16.828000+00:00,e4 c5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 d3 Bg4 Nbd2 Nd7 h3 Bh5 g4 Bg6 b3 e5 Bb2 f6 h4 h5 g5 Qc7 Nc4 O-O-O a4 Be7 a5 Nf8 Nfxe5 fxe5 Bxe5 Qd7 Qe2 Ne6 f4 Nd4 Qg2 Rhf8 f5 Bxf5 exf5 Rxf5 O-O-O Rdf8 Qe4 Qd5 Rhe1 Qxe4 Rxe4 b5 axb6 axb6 Nxb6+ Kb7 Nc4 Rxe5 Rxe5,white,resign,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,0 days 00:04:42.014000,29
3aqhJeSj,dimke1997,cofa2006,2514,2353,2021-09-21 18:51:35.344000+00:00,2021-09-21 18:58:59.303000+00:00,d4 d5 c4 e6 Nc3 c6 e3 Nf6 Nf3 Nbd7 Bd3 Bd6 O-O dxc4 Bxc4 b5 Bd3 Bb7 a4 a6 Qc2 O-O e4 e5 Bg5 h6 Bh4 exd4 Nxd4 Qc7 Bg3 Bxg3 hxg3 Qb6 Nf5 b4 Ne2 Ne5 Rad1 Nxd3 Qxd3 c5 e5 Nd5 Qc4 Rad8 Rxd5 Bxd5 Ne7+ Kh8 Nxd5 Qe6 Nef4 Qxe5 Ne3 Rd6 b3 Rfd8 Qxf7 Qf6 Qc4 Qd4 Qc2 Rc8 Ng6+ Kg8 Ne7+ Kh8 Nxc8 Rd8 Ne7 Qd2 Ng6+ Kg8 Qc4+ Kh7 Qe4 Kg8 Rd1,white,resign,D46,Semi-Slav Defense: Chigorin Defense,0 days 00:07:23.959000,39
BPNhgCXs,ZHeMbA,dimke1997,2419,2509,2021-09-21 18:36:39.138000+00:00,2021-09-21 18:42:15.614000+00:00,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be3 O-O f3 c5 Nge2 Nc6 d5 Na5 Ng3 a6 a3 b5 cxb5 axb5 Bxb5 Ba6 Bxa6 Rxa6 Qe2 Qa8 Rd1 Rb8 O-O Nd7 f4 Nb3 e5 dxe5 f5 Nd4 Bxd4 cxd4 Nce4 Rab6 fxg6 hxg6 Qg4 Nf6 Nxf6+ exf6 Qf3 Rb3 Rd3 Rxd3 Qxd3 Qxd5 b4 f5 Rc1 e4 Qa6 d3 Kf1 e3 Rc8+ Rxc8 Qxc8+ Kh7 Qc1 Bh6 Qb1 f4 Nh1 f3,black,resign,E81,"King's Indian Defense: Sämisch Variation, Sämisch Gambit",0 days 00:05:36.476000,36
qtdsvy2U,dimke1997,HabibAmini,2507,2294,2021-09-21 18:23:54.423000+00:00,2021-09-21 18:27:41.785000+00:00,d4 Nf6 Nf3 g6 c4 Bg7 Nc3 O-O e4 d6 Be2 Na6 O-O c5 d5 Nc7 Bf4 Nh5 Be3 e5 dxe6 fxe6 e5 dxe5 Bxc5 Re8 Ne4 Bd7 Nd6 Na6 Nxe8 Qxe8 Bd6 Bc6 Nxe5 Nf4 Nxc6 Nxe2+ Qxe2 bxc6 Rad1 Qf7 Rfe1 Re8 b3 c5 h3 Bd4 Be5 Rd8 Bxd4 cxd4 Qxe6 Qxe6 Rxe6 Nc5 Re5 Na6 Rd5 Rxd5 cxd5,white,resign,E91,King's Indian Defense: Kazakh Variation,0 days 00:03:47.362000,30
mQhRVjmp,be_clever,dimke1997,2363,2515,2021-09-21 18:11:32.200000+00:00,2021-09-21 18:20:50.814000+00:00,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6 f3 e5 Nb3 Be7 Be3 O-O Qe2 a5 O-O-O a4 Nc5 a3 b3 Qa5 N5a4 Be6 Qb5 Qxb5 Nxb5 Nb4 Kb1 Rxa4 bxa4 Bxa2+ Kc1 Rc8 Bd3 d5 Kd2 d4 Bf2 Nxd3 Kxd3 Bc4+ Kd2 Bb4+ Kc1 d3 Na7 d2+ Rxd2 Bxd2+ Kxd2 Rd8+ Kc3 Be6 Nb5 a2 Ra1 Ra8 Kb4 Ne8 c4 f5 Rxa2 fxe4 fxe4 Nf6 Nd6 Rd8 Rd2 h6 c5 Ng4 Bg1 Nf6 Nc4 Rc8 Nd6 Rc6 Nxb7 Nxe4 Rd8+ Kh7 Kb5 Rc7 Kb6 Rf7 c6 Rf1 Bc5 Rb1+ Kc7 Nxc5 Nxc5 Bf5 Nd7 h5 Nxe5 Rc1 a5 Be4 a6 Rc5 a7 Rxe5 a8=Q,white,resign,B56,Sicilian Defense: Classical Variation,0 days 00:09:18.614000,53
hvbSOEDG,dimke1997,Kastorcito,2518,2717,2021-09-21 17:59:15.209000+00:00,2021-09-21 18:05:26.105000+00:00,d4 Nf6 Nf3 e6 c4 c5 d5 d6 Nc3 exd5 cxd5 g6 Bf4 Bg7 Qa4+ Bd7 Qb3 Qc7 e4 O-O Nd2 Nh5 Be3 f5 exf5 Bxf5 Be2 Nf6 h3 Na6 O-O Nb4 Rac1 Nd3 Bxd3 Bxd3 Rfe1 a6 a4 Rae8 Nc4 Nd7 Rcd1 Bxc4 Qxc4 Ne5 Qe2 c4 Bd4 Nf3+ gxf3 Rxe2 Nxe2 Re8 Bxg7 Qxg7 Nc3 Rf8 Re3 Qh6 Rde1 Qxh3 Ne4 Rxf3 Nf6+ Kf7 Re7+ Kxf6 R1e6+ Kg5,black,resign,A61,Benoni Defense,0 days 00:06:10.896000,35
RC2BBPQh,ChErRy3444,dimke1997,2195,2516,2021-09-21 17:46:52.773000+00:00,2021-09-21 17:52:49.102000+00:00,e4 c5 Nf3 Nc6 c3 Nf6 e5 Nd5 Bc4 Nb6 Bb3 c4 Bc2 d6 Qe2 Bg4 exd6 e6 d4 cxd3 Bxd3 Bxd6 O-O Nd5 h3 Bh5 Bc4 Nb6 Bd3 Bg6 Bg5 Qc7 Re1 Bxd3 Qxd3 h6 Be3 O-O-O Qc2 Nb4 Qb3 Nd3 Rd1 Nc5 Bxc5 Bxc5 Nbd2 Nd5 Nf1 Nf4 Qc2 g5 b4 Bxb4 Qe4 Bc5 Ne3 f5 Qe5 Qxe5 Nxe5 Rxd1+ Rxd1 Rd8 Rxd8+ Kxd8 Nf7+ Ke7 Nxh6 Bxe3 fxe3 Ne2+ Kf2 Nxc3 a3 Kf6 Ng8+ Kf7 Nh6+ Kg7,black,resign,B22,"Sicilian Defense: Alapin Variation, Stoltz Attack",0 days 00:05:56.329000,40
9i4nVv6Q,dimke1997,aleeeks,2514,2240,2021-09-21 17:32:12.549000+00:00,2021-09-21 17:42:01.653000+00:00,d4 Nf6 Nf3 e6 c4 Bb4+ Bd2 Qe7 g3 b6 Bg2 Bb7 O-O Bxd2 Qxd2 O-O Nc3 d6 d5 e5 e4 Nbd7 Ne1 a5 Nd3 Nc5 Rae1 Ba6 Nxc5 bxc5 b3 Ne8 f4 f6 Bh3 Bc8 Qg2 Bxh3 Qxh3 Rd8 Rf2 Qd7 Qxd7 Rxd7 Ref1 exf4 gxf4 g6 Re1 Re7 Rfe2 Ng7 e5 fxe5 fxe5 Rf3 Nb5 Nf5 e6 Kg7 Rf2 Nh4 Ref1 Rxf2 Rxf2 Nf5 Nc3 Kf6 Ne4+ Ke5 Ng3 Nh6 Re2+ Kd4 Re4+ Kd3 Rh4 Ng8 Rf4 Nh6 h3 Kc3 Ne4+ Kb2 Rf2+ Ka3 Nc3 Kb4 Nb5 a4 Rf3 Nf5 a3+ Ka5 bxa4 Kxa4 Kf2 Nh6 Ke3 Nf5+ Kf4 Ng7 Kg5 Nf5 Kf6 Re8 Rxf5 gxf5 Kxf5 Rf8+ Kg5 Rc8 e7 c6 dxc6 Ka5 Nxd6 Rg8+ Kf6 Kb6 e8=Q Rxe8 Nxe8,white,resign,E11,Bogo-Indian Defense: Nimzowitsch Variation,0 days 00:09:49.104000,61
1tknJmGF,elkhalifimed,dimke1997,2216,2514,2021-09-21 17:20:00.386000+00:00,2021-09-21 17:20:00.386000+00:00,,black,outoftime,unknown,unknown,0 days 00:00:00,0
